"REF_DATE","GEO","DGUID","Field of study","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011/2012","Alberta","2016A000248","Education","Current dollars","75","units","0","v62427779","10.1","9851","","","","0"
"2012/2013","Alberta","2016A000248","Education","Current dollars","75","units","0","v62427779","10.1","10990","","","","0"
"2013/2014","Alberta","2016A000248","Education","Current dollars","75","units","0","v62427779","10.1","10601","","","","0"
"2014/2015","Alberta","2016A000248","Education","Current dollars","75","units","0","v62427779","10.1","9757","","","","0"
"2015/2016","Alberta","2016A000248","Education","Current dollars","75","units","0","v62427779","10.1","9268","","","","0"
"2016/2017","Alberta","2016A000248","Education","Current dollars","75","units","0","v62427779","10.1","8995","","","","0"
"2017/2018","Alberta","2016A000248","Education","Current dollars","75","units","0","v62427779","10.1","11728","","","","0"
"2018/2019","Alberta","2016A000248","Education","Current dollars","75","units","0","v62427779","10.1","13714","","","","0"
"2019/2020","Alberta","2016A000248","Education","Current dollars","75","units","0","v62427779","10.1","12059","","","","0"
"2020/2021","Alberta","2016A000248","Education","Current dollars","75","units","0","v62427779","10.1","12158","","","","0"
"2021/2022","Alberta","2016A000248","Education","Current dollars","75","units","0","v62427779","10.1","12720","","","","0"
"2022/2023","Alberta","2016A000248","Education","Current dollars","75","units","0","v62427779","10.1","13216","","","","0"
"2023/2024","Alberta","2016A000248","Education","Current dollars","75","units","0","v62427779","10.1","14137","","","","0"
"2006/2007","Alberta","2016A000248","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427788","10.2","8033","","","","0"
"2007/2008","Alberta","2016A000248","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427788","10.2","7512","","","","0"
"2008/2009","Alberta","2016A000248","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427788","10.2","8642","","","","0"
"2009/2010","Alberta","2016A000248","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427788","10.2","8775","","","","0"
"2010/2011","Alberta","2016A000248","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427788","10.2","8906","","","","0"
"2011/2012","Alberta","2016A000248","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427788","10.2","8936","","","","0"
"2012/2013","Alberta","2016A000248","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427788","10.2","8915","","","","0"
"2013/2014","Alberta","2016A000248","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427788","10.2","8823","","","","0"
"2014/2015","Alberta","2016A000248","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427788","10.2","8995","","","","0"
"2015/2016","Alberta","2016A000248","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427788","10.2","8298","","","","0"
"2016/2017","Alberta","2016A000248","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427788","10.2","8620","","","","0"
"2017/2018","Alberta","2016A000248","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427788","10.2","11498","","","","0"
"2018/2019","Alberta","2016A000248","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427788","10.2","13184","","","","0"
"2019/2020","Alberta","2016A000248","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427788","10.2","10643","","","","0"
"2020/2021","Alberta","2016A000248","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427788","10.2","11924","","","","0"
"2021/2022","Alberta","2016A000248","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427788","10.2","12126","","","","0"
"2022/2023","Alberta","2016A000248","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427788","10.2","12457","","","","0"
"2023/2024","Alberta","2016A000248","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427788","10.2","13274","","","","0"
"2006/2007","Alberta","2016A000248","Humanities","Current dollars","75","units","0","v62427789","10.3","7641","","","","0"
"2007/2008","Alberta","2016A000248","Humanities","Current dollars","75","units","0","v62427789","10.3","8187","","","","0"
"2008/2009","Alberta","2016A000248","Humanities","Current dollars","75","units","0","v62427789","10.3","8425","","","","0"
"2009/2010","Alberta","2016A000248","Humanities","Current dollars","75","units","0","v62427789","10.3","8927","","","","0"
"2010/2011","Alberta","2016A000248","Humanities","Current dollars","75","units","0","v62427789","10.3","9060","","","","0"
"2011/2012","Alberta","2016A000248","Humanities","Current dollars","75","units","0","v62427789","10.3","9091","","","","0"
"2012/2013","Alberta","2016A000248","Humanities","Current dollars","75","units","0","v62427789","10.3","8966","","","","0"
"2013/2014","Alberta","2016A000248","Humanities","Current dollars","75","units","0","v62427789","10.3","9043","","","","0"
"2014/2015","Alberta","2016A000248","Humanities","Current dollars","75","units","0","v62427789","10.3","9047","","","","0"
"2015/2016","Alberta","2016A000248","Humanities","Current dollars","75","units","0","v62427789","10.3","8366","","","","0"
"2016/2017","Alberta","2016A000248","Humanities","Current dollars","75","units","0","v62427789","10.3","8474","","","","0"
"2017/2018","Alberta","2016A000248","Humanities","Current dollars","75","units","0","v62427789","10.3","11458","","","","0"
"2018/2019","Alberta","2016A000248","Humanities","Current dollars","75","units","0","v62427789","10.3","13148","","","","0"
"2019/2020","Alberta","2016A000248","Humanities","Current dollars","75","units","0","v62427789","10.3","10853","","","","0"
"2020/2021","Alberta","2016A000248","Humanities","Current dollars","75","units","0","v62427789","10.3","11910","","","","0"
"2021/2022","Alberta","2016A000248","Humanities","Current dollars","75","units","0","v62427789","10.3","12391","","","","0"
"2022/2023","Alberta","2016A000248","Humanities","Current dollars","75","units","0","v62427789","10.3","12919","","","","0"
"2023/2024","Alberta","2016A000248","Humanities","Current dollars","75","units","0","v62427789","10.3","13805","","","","0"
"2006/2007","Alberta","2016A000248","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427790","10.4","8393","","","","0"
"2007/2008","Alberta","2016A000248","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427790","10.4","8724","","","","0"
"2008/2009","Alberta","2016A000248","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427790","10.4","9303","","","","0"
"2009/2010","Alberta","2016A000248","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427790","10.4","9472","","","","0"
"2010/2011","Alberta","2016A000248","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427790","10.4","9613","","","","0"
"2011/2012","Alberta","2016A000248","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427790","10.4","9647","","","","0"
"2012/2013","Alberta","2016A000248","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427790","10.4","9617","","","","0"
"2013/2014","Alberta","2016A000248","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427790","10.4","9727","","","","0"
"2014/2015","Alberta","2016A000248","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427790","10.4","10040","","","","0"
"2015/2016","Alberta","2016A000248","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427790","10.4","9145","","","","0"
"2016/2017","Alberta","2016A000248","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427790","10.4","9295","","","","0"
"2017/2018","Alberta","2016A000248","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427790","10.4","11357","","","","0"
"2018/2019","Alberta","2016A000248","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427790","10.4","13492","","","","0"
"2019/2020","Alberta","2016A000248","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427790","10.4","11901","","","","0"
"2020/2021","Alberta","2016A000248","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427790","10.4","12176","","","","0"
"2021/2022","Alberta","2016A000248","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427790","10.4","12535","","","","0"
"2022/2023","Alberta","2016A000248","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427790","10.4","13157","","","","0"
"2023/2024","Alberta","2016A000248","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427790","10.4","14043","","","","0"
"2006/2007","Alberta","2016A000248","Law","Current dollars","75","units","0","v62427791","10.5","18926","","","","0"
"2007/2008","Alberta","2016A000248","Law","Current dollars","75","units","0","v62427791","10.5","16744","","","","0"
"2008/2009","Alberta","2016A000248","Law","Current dollars","75","units","0","v62427791","10.5","17152","","","","0"
"2009/2010","Alberta","2016A000248","Law","Current dollars","75","units","0","v62427791","10.5","11640","","","","0"
"2010/2011","Alberta","2016A000248","Law","Current dollars","75","units","0","v62427791","10.5","11814","","","","0"
"2011/2012","Alberta","2016A000248","Law","Current dollars","75","units","0","v62427791","10.5","11855","","","","0"
"2012/2013","Alberta","2016A000248","Law","Current dollars","75","units","0","v62427791","10.5","11097","","","","0"
"2013/2014","Alberta","2016A000248","Law","Current dollars","75","units","0","v62427791","10.5","11207","","","","0"
"2014/2015","Alberta","2016A000248","Law","Current dollars","75","units","0","v62427791","10.5","11531","","","","0"
"2015/2016","Alberta","2016A000248","Law","Current dollars","75","units","0","v62427791","10.5","9347","","","","0"
"2016/2017","Alberta","2016A000248","Law","Current dollars","75","units","0","v62427791","10.5","9735","","","","0"
"2017/2018","Alberta","2016A000248","Law","Current dollars","75","units","0","v62427791","10.5","10515","","","","0"
"2018/2019","Alberta","2016A000248","Law","Current dollars","75","units","0","v62427791","10.5","13725","","","","0"
"2019/2020","Alberta","2016A000248","Law","Current dollars","75","units","0","v62427791","10.5","13818","","","","0"
"2020/2021","Alberta","2016A000248","Law","Current dollars","75","units","0","v62427791","10.5","12480","","","","0"
"2021/2022","Alberta","2016A000248","Law","Current dollars","75","units","0","v62427791","10.5","13129","","","","0"
"2022/2023","Alberta","2016A000248","Law","Current dollars","75","units","0","v62427791","10.5","14550","","","","0"
"2023/2024","Alberta","2016A000248","Law","Current dollars","75","units","0","v62427791","10.5","15663","","","","0"
"2006/2007","Alberta","2016A000248","Business, management and public administration","Current dollars","75","units","0","v62427792","10.6","21423","","","","0"
